Effective N of Points	frMinfrMax
20	100	1000
Title	I_max	I_meas	dI_stat	dI_sys	dI_tot	status
layer2_strips12_300V	322	78.2239	0.0039051	0	0.0039051	70
layer2_strips23_300V	1112	43.7944	0.00258727	-1.08245	1.0825	70
layer3_strips12_300V	564	0.433257	0.00274936	-42.8924	42.8924	0
layer3_strips23_300V	695	0.321084	0.0155322	-31.7874	31.7874	0
layer4_strips12_300V	541	3491.72	0.0620412	0	0.0620412	140
layer4_strips23_300V	331	5121.02	0.0385861	0	0.0385861	210
layer5_strips12_300V	423	54.7681	0.00424415	0	0.00424415	70
layer5_strips23_300V	424	50.8418	0.193358	0	0.193358	70
