8	2022-07-06 16:27:10	0	-8.341017E-13

8	2022-07-06 16:27:12	0	-8.197275E-13

8	2022-07-06 16:27:13	0	-7.987825E-13

8	2022-07-06 16:27:14	0	-7.946757E-13

8	2022-07-06 16:27:16	0	-8.018626E-13

8	2022-07-06 16:27:17	0	-7.918005E-13

8	2022-07-06 16:27:18	0	-7.361529E-13

8	2022-07-06 16:27:20	0	-7.720881E-13

8	2022-07-06 16:27:21	0	-7.566873E-13

8	2022-07-06 16:27:22	0	-7.162345E-13

8	2022-07-06 16:27:24	0	-7.020658E-13

8	2022-07-06 16:27:25	0	-6.527835E-13

8	2022-07-06 16:27:26	0	-6.780407E-13

8	2022-07-06 16:27:28	0	-6.503194E-13

8	2022-07-06 16:27:29	0	-6.022692E-13

8	2022-07-06 16:27:30	0	-6.127417E-13

8	2022-07-06 16:27:31	0	-6.513462E-13

8	2022-07-06 16:27:33	0	-6.080188E-13

8	2022-07-06 16:27:34	0	-6.174646E-13

8	2022-07-06 16:27:35	0	-6.443644E-13

8	2022-07-06 16:27:37	0	-6.525784E-13

8	2022-07-06 16:27:38	0	-6.854332E-13

8	2022-07-06 16:27:39	0	-7.000125E-13

8	2022-07-06 16:27:41	0	-6.751660E-13

8	2022-07-06 16:27:42	0	-7.176721E-13

8	2022-07-06 16:27:43	0	-7.410810E-13

8	2022-07-06 16:27:45	0	-7.172613E-13

8	2022-07-06 16:27:46	0	-7.495002E-13

8	2022-07-06 16:27:47	0	-7.671596E-13

8	2022-07-06 16:27:49	0	-7.293762E-13

8	2022-07-06 16:27:50	0	-7.634633E-13

8	2022-07-06 16:27:51	0	-7.193149E-13

8	2022-07-06 16:27:53	0	-7.197253E-13

8	2022-07-06 16:27:54	0	-7.127434E-13

8	2022-07-06 16:27:55	0	-6.954946E-13

8	2022-07-06 16:27:57	0	-6.883078E-13

8	2022-07-06 16:27:58	0	-6.718803E-13

8	2022-07-06 16:27:59	0	-6.731121E-13

8	2022-07-06 16:28:01	0	-6.599703E-13

8	2022-07-06 16:28:02	0	-6.458017E-13

8	2022-07-06 16:28:03	0	-5.963139E-13

8	2022-07-06 16:28:04	0	-6.201338E-13

8	2022-07-06 16:28:06	0	-6.480604E-13

8	2022-07-06 16:28:07	0	-6.591491E-13

8	2022-07-06 16:28:08	0	-6.626398E-13

8	2022-07-06 16:28:10	0	-6.800941E-13

8	2022-07-06 16:28:11	0	-6.905664E-13

8	2022-07-06 16:28:12	0	-7.026817E-13

8	2022-07-06 16:28:14	0	-6.940571E-13

8	2022-07-06 16:28:15	0	-7.230106E-13

8	2022-07-06 16:28:16	0	-7.529907E-13

8	2022-07-06 16:28:18	0	-7.102794E-13

